price,volume
2476.83,1869114
2480.91,1639568
2474.92,1826291
2474.02,1821056
2438.21,2079315
2441.32,1659263
2465.84,1586224
2464.61,1689634
2468.11,1686070
2430.01,1929351
2425.55,1962081
2428.37,1635774
2452.51,1588714
2444.04,1583454
2438.97,1678957
2443.05,1500901
2444.24,1466542
2446.3,1503811
2457.59,1552246
2471.65,2076949
2476.55,1581549
2476.55,1847956
2457.85,2114363
2465.54,2049759
2465.1,2097114
2461.43,2003872
2488.11,1933077
2496.48,1937394
2498.37,1897323
2495.62,1916765
2500.23,3038856
2503.87,1922721
2506.65,1920071
2508.24,2066414
2500.6,1811929
2502.22,1672337
2496.66,2033920
2496.84,1822049
2507.04,2035326
2510.06,1782170
2519.36,1809912
2529.12,1856378
2534.58,1737511
2537.74,1699098
2552.07,1729396
2549.33,1642294
2544.73,1505566
2550.64,1728125
2555.24,1817198
2550.93,2056842
2553.17,1893931
2557.64,1736356
2559.36,1783193
2561.26,1793322
2562.1,1896003
2575.21,2151131
2564.98,2043652
2569.13,2163380
2557.15,2467912
2560.4,2300759
2581.07,2620459
2572.83,2274923
2575.26,2301425
2579.36,2210945
2579.85,2416738
2587.84,2052553
2591.13,2116417
2590.64,2089737
2594.38,2092333
2584.62,2233489
2582.3,2045162
2584.84,2099115
2578.87,2207476
2564.62,2090801
2585.64,2046697
2578.85,2088322
2582.14,1786157
2599.03,1920977
2597.08,1596057
2597.08,1162165
2602.42,728273
2601.42,1728810
2627.04,2068827
2626.07,2671028
2647.58,3122109
2642.22,2497629
2639.44,2795998
2629.57,2274451
2629.27,1926062
2636.98,1977524
2651.5,1843451
2659.99,1811178
2664.11,2021583
2662.85,2001775
2652.01,1997408
2675.81,3745746
2690.16,2173508
2681.47,1951683
2679.25,1965565
2684.57,1948410
2683.34,1426879
2683.34,1263605
2680.5,1100331
2682.62,1187071
2687.54,1131234
2673.61,1354525
2673.61,1623601
2695.81,1892677
2713.06,2247361
2723.99,2209735
2743.15,1998928
2747.71,1965531
2751.29,2022847
2748.23,2091187
2767.56,1975974
2786.24,2129410
